Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Churn
16795.0,0,3,2062.41,4,3,4,434,Loyal Customers,0
16797.0,28,5,1802.02,3,4,4,344,Loyal Customers,0
16798.0,189,3,841.16,1,3,3,133,At Risk,1
16799.0,67,2,452.78,2,2,2,222,At Risk,0
16802.0,314,2,582.61,1,2,2,122,At Risk,1
16805.0,212,3,630.75,1,3,2,132,At Risk,1
16807.0,105,3,1002.29,2,3,3,233,At Risk,0
16809.0,67,4,812.74,2,3,3,233,At Risk,0
16810.0,55,1,532.5,2,1,2,212,At Risk,0
16812.0,13,3,1912.65,4,3,4,434,Loyal Customers,0
16814.0,4,16,5781.4400000000005,4,4,4,444,Champions,0
16815.0,88,2,406.02,2,2,2,222,At Risk,0
16817.0,3,5,1200.15,4,4,3,443,Loyal Customers,0
16819.0,100,2,182.59,2,2,1,221,At Risk,0
16821.0,16,1,113.35,4,1,1,411,Potential Loyalists,0
16822.0,321,1,181.39,1,1,1,111,At Risk,1
16823.0,22,6,1884.71,3,4,4,344,Loyal Customers,0
16824.0,28,1,225.6,3,1,1,311,Potential Loyalists,0
16825.0,13,3,1051.71,4,3,3,433,Loyal Customers,0
16827.0,28,5,392.13,3,4,2,342,Loyal Customers,0
16829.0,23,1,316.1,3,1,2,312,Potential Loyalists,0
16830.0,77,3,881.59,2,3,3,233,At Risk,0
16831.0,199,1,91.8,1,1,1,111,At Risk,1
16832.0,63,2,218.46,2,2,1,221,At Risk,0
16833.0,74,2,1302.51,2,2,3,223,At Risk,0
16834.0,309,1,485.5,1,1,2,112,At Risk,1
16835.0,8,5,1357.56,4,4,3,443,Loyal Customers,0
16836.0,41,2,530.5,3,2,2,322,Potential Loyalists,0
16838.0,165,2,570.76,1,2,2,122,At Risk,0
16839.0,4,11,5716.14,4,4,4,444,Champions,0
16840.0,238,2,139.85,1,2,1,121,At Risk,1
16841.0,63,6,2136.24,2,4,4,244,At Risk,0
16843.0,57,19,9374.86,2,4,4,244,At Risk,0
16844.0,197,2,614.34,1,2,2,122,At Risk,1
16845.0,253,1,253.88,1,1,1,111,At Risk,1
16846.0,212,2,628.09,1,2,2,122,At Risk,1
16847.0,253,1,421.45,1,1,2,112,At Risk,1
16848.0,11,3,1130.2,4,3,3,433,Loyal Customers,0
16854.0,52,2,1408.96,3,2,3,323,Potential Loyalists,0
16856.0,52,2,323.09000000000003,3,2,2,322,Potential Loyalists,0
16857.0,77,1,352.8,2,1,2,212,At Risk,0
16858.0,3,10,4292.59,4,4,4,444,Champions,0
16859.0,51,5,1184.6,3,4,3,343,Loyal Customers,0
16860.0,87,3,1610.62,2,3,3,233,At Risk,0
16861.0,25,3,772.83,3,3,3,333,Loyal Customers,0
16862.0,182,4,662.33,1,3,2,132,At Risk,1
16863.0,1,2,495.72,4,2,2,422,Potential Loyalists,0
16864.0,69,2,409.25,2,2,2,222,At Risk,0
16865.0,36,1,130.95,3,1,1,311,Potential Loyalists,0
16867.0,324,1,76.74000000000001,1,1,1,111,At Risk,1
16868.0,29,3,384.56,3,3,2,332,Loyal Customers,0
16870.0,104,1,450.16,2,1,2,212,At Risk,0
16872.0,62,3,533.11,2,3,2,232,At Risk,0
16873.0,64,6,7493.77,2,4,4,244,At Risk,0
16874.0,14,1,209.89,4,1,1,411,Potential Loyalists,0
16875.0,72,6,2139.0,2,4,4,244,At Risk,0
16876.0,38,1,136.01,3,1,1,311,Potential Loyalists,0
16880.0,128,1,321.78000000000003,2,1,2,212,At Risk,0
16883.0,6,18,2101.61,4,4,4,444,Champions,0
16884.0,191,2,641.13,1,2,2,122,At Risk,1
16885.0,20,1,234.19,3,1,1,311,Potential Loyalists,0
16886.0,91,1,134.0,2,1,1,211,At Risk,0
16887.0,35,2,465.84,3,2,2,322,Potential Loyalists,0
16888.0,35,3,434.2,3,3,2,332,Loyal Customers,0
16889.0,32,3,947.98,3,3,3,333,Loyal Customers,0
16890.0,111,3,285.41,2,3,1,231,At Risk,0
16891.0,6,7,1202.77,4,4,3,443,Loyal Customers,0
16892.0,189,2,236.56,1,2,1,121,At Risk,1
16893.0,1,2,249.89,4,2,1,421,Potential Loyalists,0
16894.0,137,3,1306.96,1,3,3,133,At Risk,0
16895.0,73,4,900.63,2,3,3,233,At Risk,0
16896.0,190,1,103.95,1,1,1,111,At Risk,1
16898.0,3,3,496.26,4,3,2,432,Loyal Customers,0
16899.0,13,2,424.71,4,2,2,422,Potential Loyalists,0
16901.0,364,1,204.26,1,1,1,111,At Risk,1
16903.0,15,2,678.55,4,2,2,422,Potential Loyalists,0
16904.0,2,7,1360.31,4,4,3,443,Loyal Customers,0
16905.0,6,11,1923.57,4,4,4,444,Champions,0
16906.0,63,3,851.33,2,3,3,233,At Risk,0
16907.0,0,5,722.0500000000001,4,4,3,443,Loyal Customers,0
16908.0,357,1,252.59,1,1,1,111,At Risk,1
16911.0,270,2,255.25,1,2,1,121,At Risk,1
16912.0,56,4,1904.93,2,3,4,234,At Risk,0
16913.0,286,2,310.47,1,2,2,122,At Risk,1
16915.0,21,5,921.5,3,4,3,343,Loyal Customers,0
16916.0,7,3,536.04,4,3,2,432,Loyal Customers,0
16917.0,267,1,1460.36,1,1,3,113,At Risk,1
16918.0,57,10,2137.72,2,4,4,244,At Risk,0
16919.0,3,14,2515.76,4,4,4,444,Champions,0
16920.0,46,1,355.45,3,1,2,312,Potential Loyalists,0
16921.0,77,2,255.03,2,2,1,221,At Risk,0
16922.0,207,1,611.08,1,1,2,112,At Risk,1
16923.0,10,13,6088.05,4,4,4,444,Champions,0
16925.0,175,1,125.65,1,1,1,111,At Risk,0
16926.0,6,5,1169.61,4,4,3,443,Loyal Customers,0
16928.0,8,13,1199.08,4,4,3,443,Loyal Customers,0
16931.0,4,3,629.4,4,3,2,432,Loyal Customers,0
16932.0,58,2,262.32,2,2,1,221,At Risk,0
16933.0,24,7,2536.07,3,4,4,344,Loyal Customers,0
16934.0,18,4,1152.11,3,3,3,333,Loyal Customers,0
16935.0,16,3,530.86,4,3,2,432,Loyal Customers,0
16936.0,20,1,286.39,3,1,1,311,Potential Loyalists,0
16937.0,134,1,196.25,2,1,1,211,At Risk,0
16938.0,16,5,4283.68,4,4,4,444,Champions,0
16939.0,123,3,433.85,2,3,2,232,At Risk,0
16940.0,85,5,3377.78,2,4,4,244,At Risk,0
16941.0,246,1,33.0,1,2,1,121,At Risk,1
16943.0,174,2,482.76,1,2,2,122,At Risk,0
16944.0,244,1,101.36,1,2,1,121,At Risk,1
16945.0,28,14,4202.66,3,4,4,344,Loyal Customers,0
16946.0,18,5,1222.04,3,4,3,343,Loyal Customers,0
16947.0,97,4,548.73,2,3,2,232,At Risk,0
16948.0,64,4,433.75,2,3,2,232,At Risk,0
16950.0,2,8,2535.21,4,4,4,444,Champions,0
16952.0,76,3,628.22,2,3,2,232,At Risk,0
16954.0,14,11,3996.8,4,4,4,444,Champions,0
16955.0,3,4,790.74,4,3,3,433,Loyal Customers,0
16958.0,70,1,778.49,2,2,3,223,At Risk,0
16960.0,25,5,1483.83,3,4,3,343,Loyal Customers,0
16961.0,23,2,560.39,3,2,2,322,Potential Loyalists,0
16962.0,44,1,251.04,3,2,1,321,Potential Loyalists,0
16964.0,368,2,207.85,1,2,1,121,At Risk,1
16970.0,261,1,71.4,1,2,1,121,At Risk,1
16972.0,17,2,749.0,4,2,3,423,Potential Loyalists,0
16973.0,21,1,127.0,3,2,1,321,Potential Loyalists,0
16974.0,157,2,365.5,1,2,2,122,At Risk,0
16975.0,58,3,926.12,2,3,3,233,At Risk,0
16977.0,30,4,496.0,3,3,2,332,Loyal Customers,0
16978.0,301,2,424.55,1,2,2,122,At Risk,1
16979.0,18,3,1007.74,3,3,3,333,Loyal Customers,0
16980.0,63,1,394.37,2,2,2,222,At Risk,0
16983.0,4,5,1748.15,4,4,4,444,Champions,0
16984.0,39,7,5891.01,3,4,4,344,Loyal Customers,0
16985.0,11,13,5459.04,4,4,4,444,Champions,0
16986.0,80,9,3015.55,2,4,4,244,At Risk,0
16987.0,11,4,904.6,4,3,3,433,Loyal Customers,0
16988.0,14,1,256.55,4,2,1,421,Potential Loyalists,0
16990.0,57,1,165.0,2,2,1,221,At Risk,0
16991.0,56,1,1041.21,2,2,3,223,At Risk,0
16992.0,22,8,3862.19,3,4,4,344,Loyal Customers,0
16993.0,98,2,1950.95,2,2,4,224,At Risk,0
16996.0,17,3,666.6500000000001,4,3,2,432,Loyal Customers,0
16998.0,79,1,107.0,2,2,1,221,At Risk,0
17000.0,31,2,406.3,3,2,2,322,Potential Loyalists,0
17001.0,11,8,2651.23,4,4,4,444,Champions,0
17002.0,78,4,1077.82,2,3,3,233,At Risk,0
17003.0,37,4,828.21,3,3,3,333,Loyal Customers,0
17004.0,27,2,1012.22,3,2,3,323,Potential Loyalists,0
17005.0,105,2,622.36,2,2,2,222,At Risk,0
17006.0,27,4,853.49,3,3,3,333,Loyal Customers,0
17007.0,72,1,230.17,2,2,1,221,At Risk,0
17008.0,64,1,81.36,2,2,1,221,At Risk,0
17009.0,186,1,242.06,1,2,1,121,At Risk,1
17011.0,282,2,400.8,1,2,2,122,At Risk,1
17012.0,360,1,360.61,1,2,2,122,At Risk,1
17016.0,211,1,552.4,1,2,2,122,At Risk,1
17017.0,0,13,5416.35,4,4,4,444,Champions,0
17018.0,22,4,1367.6,3,3,3,333,Loyal Customers,0
17019.0,3,8,2703.03,4,4,4,444,Champions,0
17020.0,177,2,935.62,1,2,3,123,At Risk,0
17021.0,77,6,1182.22,2,4,3,243,At Risk,0
17022.0,67,1,189.0,2,2,1,221,At Risk,0
17023.0,52,3,800.1800000000001,3,3,3,333,Loyal Customers,0
17025.0,8,4,1152.87,4,3,3,433,Loyal Customers,0
17026.0,4,2,54.15,4,2,1,421,Potential Loyalists,0
17027.0,81,3,433.07,2,3,2,232,At Risk,0
17028.0,216,3,1593.83,1,3,3,133,At Risk,1
17029.0,17,5,1421.3,4,4,3,443,Loyal Customers,0
17031.0,13,4,2393.5,4,3,4,434,Loyal Customers,0
17032.0,182,8,2984.32,1,4,4,144,At Risk,1
17033.0,32,1,302.65000000000003,3,2,1,321,Potential Loyalists,0
17034.0,44,2,530.9,3,2,2,322,Potential Loyalists,0
17035.0,226,2,180.06,1,2,1,121,At Risk,1
17036.0,18,1,176.9,3,2,1,321,Potential Loyalists,0
17038.0,50,1,630.77,3,2,2,322,Potential Loyalists,0
17039.0,239,1,1954.99,1,2,4,124,At Risk,1
17040.0,185,1,13.52,1,2,1,121,At Risk,1
17041.0,32,3,583.71,3,3,2,332,Loyal Customers,0
17043.0,10,4,858.47,4,3,3,433,Loyal Customers,0
17044.0,9,11,11013.82,4,4,4,444,Champions,0
17045.0,11,2,488.24,4,2,2,422,Potential Loyalists,0
17046.0,79,4,1264.05,2,3,3,233,At Risk,0
17047.0,66,3,1188.33,2,3,3,233,At Risk,0
17048.0,72,4,1146.33,2,3,3,233,At Risk,0
17049.0,10,10,4287.5,4,4,4,444,Champions,0
17050.0,10,5,1462.95,4,4,3,443,Loyal Customers,0
17051.0,81,3,465.6,2,3,2,232,At Risk,0
17055.0,80,1,232.85,2,2,1,221,At Risk,0
17056.0,373,1,128.60000000000002,1,2,1,121,At Risk,1
17057.0,231,1,294.74,1,2,1,121,At Risk,1
17059.0,4,5,2506.54,4,4,4,444,Champions,0
17062.0,0,4,645.8100000000001,4,3,2,432,Loyal Customers,0
17063.0,42,6,2177.39,3,4,4,344,Loyal Customers,0
17065.0,272,2,194.7,1,2,1,121,At Risk,1
17066.0,361,1,228.34,1,2,1,121,At Risk,1
17067.0,359,3,454.54,1,3,2,132,At Risk,1
17068.0,3,27,4601.69,4,4,4,444,Champions,0
17069.0,8,6,3084.58,4,4,4,444,Champions,0
17070.0,45,1,133.18,3,2,1,321,Potential Loyalists,0
17071.0,16,4,1364.68,4,3,3,433,Loyal Customers,0
17072.0,260,1,273.35,1,2,1,121,At Risk,1
17074.0,197,1,203.05,1,2,1,121,At Risk,1
17075.0,64,6,1402.51,2,4,3,243,At Risk,0
17076.0,27,3,401.67,3,3,2,332,Loyal Customers,0
17077.0,213,1,306.0,1,2,1,121,At Risk,1
17080.0,14,5,669.91,4,4,2,442,Loyal Customers,0
17081.0,30,4,660.48,3,3,2,332,Loyal Customers,0
17082.0,29,4,2728.18,3,3,4,334,Loyal Customers,0
17083.0,44,6,2644.01,3,4,4,344,Loyal Customers,0
17084.0,31,1,2253.22,3,2,4,324,Potential Loyalists,0
17085.0,11,23,6285.27,4,4,4,444,Champions,0
17087.0,372,1,221.53,1,2,1,121,At Risk,1
17089.0,21,1,128.45,3,2,1,321,Potential Loyalists,0
17090.0,9,6,1105.53,4,4,3,443,Loyal Customers,0
17091.0,2,11,3961.44,4,4,4,444,Champions,0
17092.0,72,7,3737.38,2,4,4,244,At Risk,0
17093.0,227,1,235.88,1,2,1,121,At Risk,1
17094.0,58,1,100.2,2,2,1,221,At Risk,0
17095.0,65,4,1248.09,2,3,3,233,At Risk,0
17096.0,18,7,2675.8,3,4,4,344,Loyal Customers,0
17097.0,0,2,363.66,4,2,2,422,Potential Loyalists,0
17098.0,16,3,591.07,4,3,2,432,Loyal Customers,0
17099.0,168,1,582.17,1,2,2,122,At Risk,0
17101.0,29,3,885.32,3,3,3,333,Loyal Customers,0
17103.0,357,1,424.3,1,2,2,122,At Risk,1
17104.0,58,1,474.03,2,2,2,222,At Risk,0
17106.0,24,1,481.58,3,2,2,322,Potential Loyalists,0
17107.0,32,4,5255.24,3,3,4,334,Loyal Customers,0
17108.0,298,1,174.95,1,2,1,121,At Risk,1
17109.0,41,2,410.42,3,2,2,322,Potential Loyalists,0
17110.0,155,2,336.6,1,2,2,122,At Risk,0
17111.0,60,1,227.97,2,2,1,221,At Risk,0
17112.0,137,1,197.57,1,2,1,121,At Risk,0
17113.0,209,6,2305.59,1,4,4,144,At Risk,1
17115.0,183,4,1923.99,1,3,4,134,At Risk,1
17116.0,283,1,389.78,1,2,2,122,At Risk,1
17121.0,37,1,314.74,3,2,2,322,Potential Loyalists,0
17122.0,23,3,432.18,3,3,2,332,Loyal Customers,0
17123.0,74,2,631.87,2,2,2,222,At Risk,0
17126.0,16,4,1026.98,4,3,3,433,Loyal Customers,0
17127.0,63,5,1155.0300000000002,2,4,3,243,At Risk,0
17129.0,155,1,31.85,1,2,1,121,At Risk,0
17132.0,87,2,1220.91,2,2,3,223,At Risk,0
17133.0,109,5,9730.09,2,4,4,244,At Risk,0
17134.0,77,1,212.1,2,2,1,221,At Risk,0
17135.0,6,4,798.03,4,3,3,433,Loyal Customers,0
17136.0,297,1,231.68,1,2,1,121,At Risk,1
17137.0,51,6,1099.81,3,4,3,343,Loyal Customers,0
17138.0,24,6,4036.77,3,4,4,344,Loyal Customers,0
17139.0,24,13,8915.99,3,4,4,344,Loyal Customers,0
17141.0,53,4,727.58,2,3,3,233,At Risk,0
17142.0,39,3,696.25,3,3,2,332,Loyal Customers,0
17143.0,52,2,880.97,3,2,3,323,Potential Loyalists,0
17145.0,147,4,3120.91,1,3,4,134,At Risk,0
17146.0,70,10,5102.86,2,4,4,244,At Risk,0
17147.0,87,5,1485.36,2,4,3,243,At Risk,0
17149.0,86,1,143.10000000000002,2,2,1,221,At Risk,0
17150.0,11,6,1357.95,4,4,3,443,Loyal Customers,0
17151.0,370,1,231.90000000000003,1,2,1,121,At Risk,1
17152.0,60,1,327.0,2,2,2,222,At Risk,0
17155.0,162,5,640.76,1,4,2,142,At Risk,0
17156.0,126,1,591.87,2,2,2,222,At Risk,0
17157.0,115,17,4832.900000000001,2,4,4,244,At Risk,0
17158.0,182,2,713.03,1,2,3,123,At Risk,1
17159.0,112,2,560.71,2,2,2,222,At Risk,0
17160.0,9,11,6691.13,4,4,4,444,Champions,0
17161.0,79,1,856.01,2,2,3,223,At Risk,0
17163.0,80,2,406.68,2,2,2,222,At Risk,0
17165.0,16,5,1635.64,4,4,3,443,Loyal Customers,0
17167.0,14,3,867.11,4,3,3,433,Loyal Customers,0
17168.0,133,1,400.2,2,2,2,222,At Risk,0
17169.0,213,1,320.95,1,2,2,122,At Risk,1
17170.0,9,2,178.68,4,2,1,421,Potential Loyalists,0
17171.0,296,1,159.68,1,2,1,121,At Risk,1
17172.0,65,2,638.81,2,2,2,222,At Risk,0
17176.0,161,2,596.1899999999999,1,2,2,122,At Risk,0
17177.0,140,1,119.5,1,2,1,121,At Risk,0
17178.0,366,1,432.96,1,2,2,122,At Risk,1
17179.0,17,3,795.47,4,3,3,433,Loyal Customers,0
17180.0,57,7,1452.8,2,4,3,243,At Risk,0
17181.0,8,2,225.45,4,2,1,421,Potential Loyalists,0
17182.0,57,2,321.3,2,2,2,222,At Risk,0
17184.0,204,2,198.41000000000005,1,2,1,121,At Risk,1
17185.0,226,3,229.46,1,3,1,131,At Risk,1
17187.0,161,1,263.76,1,2,1,121,At Risk,0
17188.0,81,6,2118.7000000000003,2,4,4,244,At Risk,0
17189.0,195,3,569.88,1,3,2,132,At Risk,1
17190.0,38,5,1281.83,3,4,3,343,Loyal Customers,0
17191.0,3,11,2726.77,4,4,4,444,Champions,0
17192.0,171,1,75.28,1,2,1,121,At Risk,0
17193.0,21,2,610.74,3,2,2,322,Potential Loyalists,0
17194.0,165,1,549.88,1,2,2,122,At Risk,0
17195.0,290,1,562.98,1,2,2,122,At Risk,1
17196.0,62,1,327.75,2,2,2,222,At Risk,0
17198.0,0,2,521.66,4,2,2,422,Potential Loyalists,0
17199.0,217,1,135.04000000000002,1,2,1,121,At Risk,1
17200.0,22,4,356.71,3,3,2,332,Loyal Customers,0
17201.0,158,3,853.32,1,3,3,133,At Risk,0
17202.0,55,1,160.65,2,2,1,221,At Risk,0
17203.0,23,4,2004.01,3,3,4,334,Loyal Customers,0
17204.0,9,5,3940.13,4,4,4,444,Champions,0
17205.0,51,2,615.27,3,2,2,322,Potential Loyalists,0
17207.0,287,1,292.62,1,2,1,121,At Risk,1
17208.0,30,1,111.15,3,2,1,321,Potential Loyalists,0
17209.0,284,3,595.7,1,3,2,132,At Risk,1
17210.0,27,1,251.72,3,2,1,321,Potential Loyalists,0
17211.0,4,6,1729.43,4,4,4,444,Champions,0
17212.0,93,2,567.56,2,2,2,222,At Risk,0
17213.0,1,7,2401.07,4,4,4,444,Champions,0
17215.0,99,1,186.15,2,2,1,221,At Risk,0
17216.0,189,1,63.6,1,2,1,121,At Risk,1
17217.0,254,1,96.6,1,2,1,121,At Risk,1
17218.0,3,9,2226.96,4,4,4,444,Champions,0
17219.0,51,1,144.9,3,2,1,321,Potential Loyalists,0
17220.0,52,7,1269.76,3,4,3,343,Loyal Customers,0
17221.0,226,3,642.14,1,3,2,132,At Risk,1
17222.0,112,5,1250.86,2,4,3,243,At Risk,0
17223.0,3,2,433.99,4,2,2,422,Potential Loyalists,0
17224.0,136,1,100.86,1,2,1,121,At Risk,0
17225.0,216,1,131.15,1,2,1,121,At Risk,1
17226.0,79,2,501.98,2,2,2,222,At Risk,0
17227.0,3,7,1081.86,4,4,3,443,Loyal Customers,0
17228.0,2,7,1269.89,4,4,3,443,Loyal Customers,0
17230.0,198,10,5750.08,1,4,4,144,At Risk,1
17231.0,24,15,3940.08,3,4,4,344,Loyal Customers,0
17233.0,83,2,369.98,2,2,2,222,At Risk,0
17235.0,7,7,1354.82,4,4,3,443,Loyal Customers,0
17236.0,45,6,1013.13,3,4,3,343,Loyal Customers,0
17237.0,10,2,679.44,4,2,2,422,Potential Loyalists,0
17238.0,6,17,3982.66,4,4,4,444,Champions,0
17239.0,22,3,806.95,3,3,3,333,Loyal Customers,0
17240.0,231,1,130.60000000000002,1,2,1,121,At Risk,1
17241.0,20,12,2736.64,3,4,4,344,Loyal Customers,0
17242.0,91,3,1754.24,2,3,4,234,At Risk,0
17243.0,4,44,11920.43,4,4,4,444,Champions,0
17244.0,18,4,871.14,3,3,3,333,Loyal Customers,0
17245.0,324,1,200.18,1,2,1,121,At Risk,1
17246.0,181,2,38.92,1,2,1,121,At Risk,1
17248.0,116,1,181.89,2,2,1,221,At Risk,0
17249.0,63,1,68.03,2,2,1,221,At Risk,0
17251.0,17,2,529.15,4,2,2,422,Potential Loyalists,0
17254.0,36,1,198.29,3,2,1,321,Potential Loyalists,0
17255.0,25,2,490.22,3,2,2,322,Potential Loyalists,0
17256.0,116,3,258.93,2,3,1,231,At Risk,0
17257.0,71,2,189.78,2,2,1,221,At Risk,0
17258.0,31,2,417.3,3,2,2,322,Potential Loyalists,0
17259.0,3,5,1239.11,4,4,3,443,Loyal Customers,0
17260.0,46,1,120.95,3,2,1,321,Potential Loyalists,0
17261.0,144,1,221.59,1,2,1,121,At Risk,0
17262.0,1,7,1504.26,4,4,3,443,Loyal Customers,0
17264.0,59,1,268.28,2,2,1,221,At Risk,0
17266.0,134,2,205.14,2,2,1,221,At Risk,0
17268.0,80,7,970.25,2,4,3,243,At Risk,0
17269.0,20,1,491.81,3,2,2,322,Potential Loyalists,0
17270.0,104,2,601.45,2,2,2,222,At Risk,0
17271.0,371,1,204.3,1,2,1,121,At Risk,1
17273.0,59,1,141.12,2,2,1,221,At Risk,0
17274.0,30,1,465.4,3,2,2,322,Potential Loyalists,0
17275.0,18,1,114.1,3,2,1,321,Potential Loyalists,0
17276.0,37,1,502.49,3,2,2,322,Potential Loyalists,0
17278.0,200,1,25.2,1,2,1,121,At Risk,1
17280.0,73,1,118.86,2,2,1,221,At Risk,0
17281.0,9,6,797.85,4,4,3,443,Loyal Customers,0
17282.0,91,2,623.08,2,2,2,222,At Risk,0
17283.0,13,1,188.46,4,2,1,421,Potential Loyalists,0
17284.0,24,2,1140.58,3,2,3,323,Potential Loyalists,0
17285.0,263,2,407.94,1,2,2,122,At Risk,1
17286.0,35,2,237.81,3,2,1,321,Potential Loyalists,0
17287.0,2,16,3000.5,4,4,4,444,Champions,0
17288.0,25,4,1050.8,3,3,3,333,Loyal Customers,0
17289.0,11,6,1110.78,4,4,3,443,Loyal Customers,0
17290.0,16,6,974.95,4,4,3,443,Loyal Customers,0
17292.0,107,2,271.75,2,2,1,221,At Risk,0
17293.0,29,8,1896.57,3,4,4,344,Loyal Customers,0
17294.0,304,2,467.79,1,2,2,122,At Risk,1
17296.0,365,1,338.13,1,2,2,122,At Risk,1
17298.0,9,3,455.84,4,3,2,432,Loyal Customers,0
17299.0,74,2,336.62,2,2,2,222,At Risk,0
17300.0,25,2,393.64,3,2,2,322,Potential Loyalists,0
17301.0,259,1,131.15,1,2,1,121,At Risk,1
17304.0,169,1,111.5,1,2,1,121,At Risk,0
17305.0,283,1,2135.46,1,2,4,124,At Risk,1
17306.0,28,2,1151.04,3,2,3,323,Potential Loyalists,0
17307.0,30,11,3999.89,3,4,4,344,Loyal Customers,0
17308.0,28,2,4511.76,3,2,4,324,Potential Loyalists,0
17309.0,16,2,237.64,4,2,1,421,Potential Loyalists,0
17310.0,22,2,1025.1,3,2,3,323,Potential Loyalists,0
17311.0,27,4,2181.71,3,3,4,334,Loyal Customers,0
17314.0,28,9,2376.51,3,4,4,344,Loyal Customers,0
17315.0,10,5,3318.35,4,4,4,444,Champions,0
17316.0,55,1,124.45,2,2,1,221,At Risk,0
17318.0,360,1,157.32999999999998,1,2,1,121,At Risk,1
17319.0,304,1,29.1,1,2,1,121,At Risk,1
17320.0,3,4,1695.15,4,3,3,433,Loyal Customers,0
17321.0,29,4,1008.05,3,3,3,333,Loyal Customers,0
17322.0,11,5,922.59,4,4,3,443,Loyal Customers,0
17323.0,42,5,644.52,3,4,2,342,Loyal Customers,0
17324.0,1,9,1311.64,4,4,3,443,Loyal Customers,0
17325.0,45,2,512.77,3,2,2,322,Potential Loyalists,0
17326.0,43,2,312.35,3,2,2,322,Potential Loyalists,0
17327.0,44,2,152.35,3,2,1,321,Potential Loyalists,0
17328.0,308,1,104.7,1,2,1,121,At Risk,1
17329.0,366,3,475.42,1,3,2,132,At Risk,1
17330.0,179,2,59.900000000000006,1,2,1,121,At Risk,0
17332.0,163,5,838.27,1,4,3,143,At Risk,0
17334.0,41,1,328.13,3,2,2,322,Potential Loyalists,0
17335.0,18,2,497.04,3,2,2,322,Potential Loyalists,0
17336.0,107,1,81.12,2,2,1,221,At Risk,0
17338.0,10,9,5395.79,4,4,4,444,Champions,0
17339.0,0,2,119.0,4,2,1,421,Potential Loyalists,0
17340.0,1,8,9935.93,4,4,4,444,Champions,0
17341.0,1,3,1006.53,4,3,3,433,Loyal Customers,0
17342.0,14,4,1227.54,4,3,3,433,Loyal Customers,0
17343.0,11,5,1066.3,4,4,3,443,Loyal Customers,0
17344.0,363,1,299.74,1,2,1,121,At Risk,1
17345.0,10,6,1066.94,4,4,3,443,Loyal Customers,0
17346.0,8,12,2509.84,4,4,4,444,Champions,0
17348.0,72,4,1285.69,2,3,3,233,At Risk,0
17349.0,15,4,674.16,4,3,2,432,Loyal Customers,0
17350.0,29,3,612.381,3,3,2,332,Loyal Customers,0
17351.0,62,9,1401.08,2,4,3,243,At Risk,0
17352.0,331,1,36.25,1,2,1,121,At Risk,1
17353.0,126,2,1502.0,2,2,3,223,At Risk,0
17354.0,63,3,1740.9,2,3,4,234,At Risk,0
17355.0,21,1,273.31,3,2,1,321,Potential Loyalists,0
17356.0,189,4,768.25,1,3,3,133,At Risk,1
17358.0,11,3,500.2,4,3,2,432,Loyal Customers,0
17359.0,283,1,156.6,1,2,1,121,At Risk,1
17360.0,20,3,632.27,3,3,2,332,Loyal Customers,0
17361.0,311,2,383.59,1,2,2,122,At Risk,1
17362.0,35,5,711.8100000000001,3,4,3,343,Loyal Customers,0
17363.0,30,3,920.46,3,3,3,333,Loyal Customers,0
17364.0,11,17,7510.24,4,4,4,444,Champions,0
17365.0,21,7,3417.13,3,4,4,344,Loyal Customers,0
17366.0,67,2,1077.24,2,2,3,223,At Risk,0
17368.0,10,6,879.42,4,4,3,443,Loyal Customers,0
17369.0,90,1,979.2,2,2,3,223,At Risk,0
17371.0,258,3,236.97,1,3,1,131,At Risk,1
17372.0,16,20,3010.13,4,4,4,444,Champions,0
17373.0,53,3,520.58,2,3,2,232,At Risk,0
17374.0,30,1,231.34,3,2,1,321,Potential Loyalists,0
17375.0,66,1,260.45,2,2,1,221,At Risk,0
17376.0,39,2,250.44,3,2,1,321,Potential Loyalists,0
17377.0,0,60,14174.25,4,4,4,444,Champions,0
17378.0,9,1,10.95,4,2,1,421,Potential Loyalists,0
17380.0,69,3,645.0,2,3,2,232,At Risk,0
17381.0,3,12,19726.76,4,4,4,444,Champions,0
17382.0,70,7,836.88,2,4,3,243,At Risk,0
17383.0,88,1,110.7,2,2,1,221,At Risk,0
17384.0,102,1,171.15,2,2,1,221,At Risk,0
17386.0,20,1,126.35,3,2,1,321,Potential Loyalists,0
17388.0,55,7,1415.81,2,4,3,243,At Risk,0
17389.0,9,27,25381.65,4,4,4,444,Champions,0
17390.0,55,1,149.3,2,2,1,221,At Risk,0
17392.0,85,1,168.65,2,2,1,221,At Risk,0
17393.0,45,2,381.15,3,2,2,322,Potential Loyalists,0
17395.0,143,1,97.5,1,2,1,121,At Risk,0
17396.0,6,7,1476.3,4,4,3,443,Loyal Customers,0
17397.0,51,1,516.87,3,2,2,322,Potential Loyalists,0
17400.0,216,3,2525.44,1,3,4,134,At Risk,1
17401.0,176,1,114.85,1,2,1,121,At Risk,0
17402.0,4,12,2461.68,4,4,4,444,Champions,0
17403.0,85,1,118.95,2,2,1,221,At Risk,0
17404.0,44,8,15874.3,3,4,4,344,Loyal Customers,0
17406.0,1,11,2704.63,4,4,4,444,Champions,0
17407.0,46,1,552.9,3,2,2,322,Potential Loyalists,0
17408.0,135,2,283.44,2,2,1,221,At Risk,0
